route_id,route_code,route_name,route_color,troncal_id,troncal_name,troncal_zone,schedule_mon_sat,schedule_sun_hol,station_sequence,station_id,station_code,station_name,station_address
5396,3-3,Chuniza,#009944,,,,,4:30 AM - 11:30 PM,10,53662,201A12,Br. Chicó Sur,CL 87B Sur - KR 2B Bellavista Sur
5396,3-3,Chuniza,#009944,,,,,4:30 AM - 11:30 PM,11,53663,202A12,Br. El Líbano,CL 87B Sur - TV 2C
5396,3-3,Chuniza,#009944,,,,,4:30 AM - 11:30 PM,12,53660,199A12,Br. El Líbano,DG 88 Sur - TV 4B
5396,3-3,Chuniza,#009944,,,,,4:30 AM - 11:30 PM,13,53659,198A12,Br. Chuniza I,CL 89 Sur - KR 5B
5396,3-3,Chuniza,#009944,,,,,4:30 AM - 11:30 PM,14,54116,488A12,Br. Chuniza I,KR 8 - CL 89 Sur
5396,3-3,Chuniza,#009944,,,,,4:30 AM - 11:30 PM,15,53652,191A12,Br. Chuniza I,CL 91 Sur - KR 9B
5396,3-3,Chuniza,#009944,,,,,4:30 AM - 11:30 PM,16,73905,042A12,Barrio Gran Yomasa,Av Caracas - Calle 79 Sur
5396,3-3,Chuniza,#009944,,,,,4:30 AM - 11:30 PM,17,53328,040A12,IED Miguel de Cervantes,AV. Caracas - CL 76B Sur
5396,3-3,Chuniza,#009944,,,,,4:30 AM - 11:30 PM,18,53325,038B12,C.C. Santa Librada,AV. Caracas - CL 75 Sur
5396,3-3,Chuniza,#009944,,,,,4:30 AM - 11:30 PM,19,74269,Usme,Portal  Alimentacion Plat1,Portal
5397,3-3,Chuniza,#009944,,,,,4:30 AM - 11:30 PM,1,74269,Usme,Portal  Alimentacion Plat1,Portal
5397,3-3,Chuniza,#009944,,,,,4:30 AM - 11:30 PM,2,54123,499A12,C.C. Santa Librada,AV. Caracas - CL 75 Sur
5397,3-3,Chuniza,#009944,,,,,4:30 AM - 11:30 PM,3,53326,039A12,IED Miguel de Cervantes,AV. Caracas - CL 76B Sur
5397,3-3,Chuniza,#009944,,,,,4:30 AM - 11:30 PM,4,73904,041A12,Plaza de Mercado Santa Librada,Av Caracas - CL 78 Sur
5397,3-3,Chuniza,#009944,,,,,4:30 AM - 11:30 PM,5,53628,186A12,Br. El Virrey,CL 93 Sur - KR 12
5397,3-3,Chuniza,#009944,,,,,4:30 AM - 11:30 PM,6,53650,188A12,Br. Chuniza I,CL 91 Sur - KR 11
5397,3-3,Chuniza,#009944,,,,,4:30 AM - 11:30 PM,7,54115,487A12,Br. Chuniza I,KR 8 - CL 89B Sur
5397,3-3,Chuniza,#009944,,,,,4:30 AM - 11:30 PM,8,53653,192A12,Br. El Líbano,CL 89 Sur - KR 5
5397,3-3,Chuniza,#009944,,,,,4:30 AM - 11:30 PM,9,53661,200A12,Br. El Líbano,DG 88 Sur - TV 4A
5397,3-3,Chuniza,#009944,,,,,4:30 AM - 11:30 PM,10,53662,201A12,Br. Chicó Sur,CL 87B Sur - KR 2B Bellavista Sur
5397,3-3,Chuniza,#009944,,,,,4:30 AM - 11:30 PM,11,53663,202A12,Br. El Líbano,CL 87B Sur - TV 2C
5397,3-3,Chuniza,#009944,,,,,4:30 AM - 11:30 PM,12,53660,199A12,Br. El Líbano,DG 88 Sur - TV 4B
5397,3-3,Chuniza,#009944,,,,,4:30 AM - 11:30 PM,13,53659,198A12,Br. Chuniza I,CL 89 Sur - KR 5B
5397,3-3,Chuniza,#009944,,,,,4:30 AM - 11:30 PM,14,54116,488A12,Br. Chuniza I,KR 8 - CL 89 Sur
5397,3-3,Chuniza,#009944,,,,,4:30 AM - 11:30 PM,15,53652,191A12,Br. Chuniza I,CL 91 Sur - KR 9B
5397,3-3,Chuniza,#009944,,,,,4:30 AM - 11:30 PM,16,73905,042A12,Barrio Gran Yomasa,Av Caracas - Calle 79 Sur
5397,3-3,Chuniza,#009944,,,,,4:30 AM - 11:30 PM,17,53328,040A12,IED Miguel de Cervantes,AV. Caracas - CL 76B Sur
5397,3-3,Chuniza,#009944,,,,,4:30 AM - 11:30 PM,18,53325,038B12,C.C. Santa Librada,AV. Caracas - CL 75 Sur
5397,3-3,Chuniza,#009944,,,,,4:30 AM - 11:30 PM,19,74269,Usme,Portal  Alimentacion Plat1,Portal
4143,3-4,Portal Usme,#009944,,,,4:00 AM - 12:30 AM,4:30 AM - 11:30 PM,1,53618,176A12,Br Alfonso López SecBuenos Aires,CL 91 Sur – KR 1C Bis
4143,3-4,Portal Usme,#009944,,,,4:00 AM - 12:30 AM,4:30 AM - 11:30 PM,2,53624,182A12,Br Alfonso López SecBuenos Aires,CL 91 Sur – KR 4 Este
4143,3-4,Portal Usme,#009944,,,,4:00 AM - 12:30 AM,4:30 AM - 11:30 PM,3,53622,180A12,Br. El Progreso,KR 6 Este – CL 97D Sur
4143,3-4,Portal Usme,#009944,,,,4:00 AM - 12:30 AM,4:30 AM - 11:30 PM,4,53616,174A12,Br. Villa Hermosa,DG 98 Sur - KR 6D Este Alfonso Lopez
4143,3-4,Portal Usme,#009944,,,,4:00 AM - 12:30 AM,4:30 AM - 11:30 PM,5,53627,185A12,Br Alfonso López Sec El Progreso,KR 7A Este – CL 97B Sur
4143,3-4,Portal Usme,#009944,,,,4:00 AM - 12:30 AM,4:30 AM - 11:30 PM,6,54093,466B12,Br. El Progreso,CL 90 Sur – KR 6 Este
4143,3-4,Portal Usme,#009944,,,,4:00 AM - 12:30 AM,4:30 AM - 11:30 PM,7,54096,469A12,Br. La Reforma,CL 90 Sur - KR 5C Bis Este
4143,3-4,Portal Usme,#009944,,,,4:00 AM - 12:30 AM,4:30 AM - 11:30 PM,8,53340,050A12,Br. Chapinerito,KR 1 - DG 82A Sur
4143,3-4,Portal Usme,#009944,,,,4:00 AM - 12:30 AM,4:30 AM - 11:30 PM,9,90004,TM0118,Portal Usme,AV. Caracas - CL 65 Sur
688,4,Héroes,#80BA27,2,Autonorte,B,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,1,7000,TM0099,Portal Sur - JFK Coop. Financiera,Autopista Sur - KR 73
688,4,Héroes,#80BA27,2,Autonorte,B,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,2,7001,TM0098,Perdomo,Autopista Sur - KR 72 Sur
688,4,Héroes,#80BA27,2,Autonorte,B,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,3,7002,TM0097,C.C Paseo Villa Del Rio - Madelena,Autopista Sur - KR 65
688,4,Héroes,#80BA27,2,Autonorte,B,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,4,7003,TM0096,Sevillana,Autopista Sur - KRA 61
688,4,Héroes,#80BA27,2,Autonorte,B,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,5,7004,TM0095,Venecia,Autopista Sur - KR 54A
688,4,Héroes,#80BA27,2,Autonorte,B,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,6,7005,TM0094,Alquería,Autopista Sur - KR 52A
688,4,Héroes,#80BA27,2,Autonorte,B,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,7,7006,TM0093,General Santander,Autopista Sur - KR 50A Bis
688,4,Héroes,#80BA27,2,Autonorte,B,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,8,7007,TM0092,NQS Calle 38A Sur,Autopista Sur - CL 38 Sur
688,4,Héroes,#80BA27,2,Autonorte,B,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,9,7008,TM0091,NQS Calle 30 SUR,Autopista Sur - CL 30 Sur
688,4,Héroes,#80BA27,2,Autonorte,B,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,10,7113,TM0089,Santa Isabel,AV. NQS - CL 1G
688,4,Héroes,#80BA27,2,Autonorte,B,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,11,7112,TM0088,Comuneros,AV. NQS -  CL 5
688,4,Héroes,#80BA27,2,Autonorte,B,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,12,7111,TM0069,Ricaurte,AV. NQS - CL 10
688,4,Héroes,#80BA27,2,Autonorte,B,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,13,7110,TM0068,Paloquemao,AV. NQS - CL 18A
688,4,Héroes,#80BA27,2,Autonorte,B,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,14,7109,TM0067,CAD,AV. NQS - CL 22C
688,4,Héroes,#80BA27,2,Autonorte,B,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,15,7108,TM0066,Av. Eldorado,AV. NQS - CL 40A
688,4,Héroes,#80BA27,2,Autonorte,B,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,16,7107,TM0065,Universidad Nacional,AV. NQS - CL 47
688,4,Héroes,#80BA27,2,Autonorte,B,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,17,7106,TM0064,Campin - UAN,AV. NQS - CL 53 Bis
688,4,Héroes,#80BA27,2,Autonorte,B,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,18,7105,TM0063,Movistar Arena,AV. NQS - CL 63
688,4,Héroes,#80BA27,2,Autonorte,B,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,19,7104,TM0062,7 de Agosto,AV. NQS - CL 63G
688,4,Héroes,#80BA27,2,Autonorte,B,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,20,7103,TM0061,Avenida Chile,AV. NQS - CL 71
688,4,Héroes,#80BA27,2,Autonorte,B,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,21,7102,TM0060,NQS Calle 75,AV. NQS - CL 75
688,4,Héroes,#80BA27,2,Autonorte,B,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,22,4107,TM0047,Escuela Militar,AC 80 - KR 51
688,4,Héroes,#80BA27,2,Autonorte,B,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,23,4108,TM0046,Polo - FINCOMERCIO,AC 80 - KR 27
688,4,Héroes,#80BA27,2,Autonorte,B,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,24,2304,TM0015,Héroes - Colmena Seguros,Autopista Norte - CL 81
687,4,Portal Sur,#009CDE,7,NQS Sur,G,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,1,2304,TM0015,Héroes - Colmena Seguros,Autopista Norte - CL 81
687,4,Portal Sur,#009CDE,7,NQS Sur,G,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,2,4108,TM0046,Polo - FINCOMERCIO,AC 80 - KR 27
687,4,Portal Sur,#009CDE,7,NQS Sur,G,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,3,4107,TM0047,Escuela Militar,AC 80 - KR 51
687,4,Portal Sur,#009CDE,7,NQS Sur,G,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,4,7102,TM0060,NQS Calle 75,AV. NQS - CL 75
687,4,Portal Sur,#009CDE,7,NQS Sur,G,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,5,7103,TM0061,Avenida Chile,AV. NQS - CL 71
687,4,Portal Sur,#009CDE,7,NQS Sur,G,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,6,7104,TM0062,7 de Agosto,AV. NQS - CL 63G
687,4,Portal Sur,#009CDE,7,NQS Sur,G,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,7,7105,TM0063,Movistar Arena,AV. NQS - CL 63
687,4,Portal Sur,#009CDE,7,NQS Sur,G,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,8,7106,TM0064,Campin - UAN,AV. NQS - CL 53 Bis
687,4,Portal Sur,#009CDE,7,NQS Sur,G,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,9,7107,TM0065,Universidad Nacional,AV. NQS - CL 47
687,4,Portal Sur,#009CDE,7,NQS Sur,G,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,10,7108,TM0066,Av. Eldorado,AV. NQS - CL 40A
687,4,Portal Sur,#009CDE,7,NQS Sur,G,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,11,7109,TM0067,CAD,AV. NQS - CL 22C
687,4,Portal Sur,#009CDE,7,NQS Sur,G,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,12,7110,TM0068,Paloquemao,AV. NQS - CL 18A
687,4,Portal Sur,#009CDE,7,NQS Sur,G,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,13,7111,TM0069,Ricaurte,AV. NQS - CL 10
687,4,Portal Sur,#009CDE,7,NQS Sur,G,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,14,7112,TM0088,Comuneros,AV. NQS -  CL 5
687,4,Portal Sur,#009CDE,7,NQS Sur,G,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,15,7113,TM0089,Santa Isabel,AV. NQS - CL 1G
687,4,Portal Sur,#009CDE,7,NQS Sur,G,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,16,7008,TM0091,NQS Calle 30 SUR,Autopista Sur - CL 30 Sur
687,4,Portal Sur,#009CDE,7,NQS Sur,G,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,17,7007,TM0092,NQS Calle 38A Sur,Autopista Sur - CL 38 Sur
687,4,Portal Sur,#009CDE,7,NQS Sur,G,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,18,7006,TM0093,General Santander,Autopista Sur - KR 50A Bis
687,4,Portal Sur,#009CDE,7,NQS Sur,G,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,19,7005,TM0094,Alquería,Autopista Sur - KR 52A
687,4,Portal Sur,#009CDE,7,NQS Sur,G,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,20,7004,TM0095,Venecia,Autopista Sur - KR 54A
687,4,Portal Sur,#009CDE,7,NQS Sur,G,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,21,7003,TM0096,Sevillana,Autopista Sur - KRA 61
687,4,Portal Sur,#009CDE,7,NQS Sur,G,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,22,7002,TM0097,C.C Paseo Villa Del Rio - Madelena,Autopista Sur - KR 65
687,4,Portal Sur,#009CDE,7,NQS Sur,G,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,23,7001,TM0098,Perdomo,Autopista Sur - KR 72 Sur
687,4,Portal Sur,#009CDE,7,NQS Sur,G,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,24,7000,TM0099,Portal Sur - JFK Coop. Financiera,Autopista Sur - KR 73
689,5,Portal Américas,#DC0814,6,Américas,F,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,1,9110,TM0013,Avenida Jiménez,AV. Caracas - CL 11
689,5,Portal Américas,#DC0814,6,Américas,F,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,2,9110,TM0013,Avenida Jiménez,AV. Caracas - CL 11
689,5,Portal Américas,#DC0814,6,Américas,F,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,3,14001,TM0071,De La Sabana,CL 13 - KR 16
689,5,Portal Américas,#DC0814,6,Américas,F,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,4,12004,TM0072,San Facon Carrera 22,CL 13 - KR 22
689,5,Portal Américas,#DC0814,6,Américas,F,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,5,7111,TM0069,Ricaurte,AV. NQS - CL 10
689,5,Portal Américas,#DC0814,6,Américas,F,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,6,12002,TM0074,CDS Carrera 32,CL 13 - KR 32
689,5,Portal Américas,#DC0814,6,Américas,F,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,7,12007,TM0075,Zona Industrial,CL 13 - KR 38
689,5,Portal Américas,#DC0814,6,Américas,F,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,8,12001,TM0076,Carrera 43 - Comapan,CL 13 - KR 43
689,5,Portal Américas,#DC0814,6,Américas,F,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,9,12000,TM0077,Puente Aranda,CL 13 - KR 47
689,5,Portal Américas,#DC0814,6,Américas,F,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,10,5107,TM0078,Distrito Grafiti,AV. Américas -  KR 53
689,5,Portal Américas,#DC0814,6,Américas,F,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,11,5105,TM0079,Pradera - Plaza Central,AV. Américas -  KR 63
689,5,Portal Américas,#DC0814,6,Américas,F,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,12,5103,TM0080,Marsella,AV. Américas - KR 69C
689,5,Portal Américas,#DC0814,6,Américas,F,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,13,5102,TM0081,Av Américas - Av. Boyacá,AV. Américas - KR 71C
689,5,Portal Américas,#DC0814,6,Américas,F,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,14,5101,TM0082,Mandalay,AV. Américas - KR 73
689,5,Portal Américas,#DC0814,6,Américas,F,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,15,5100,TM0083,Banderas,AV. Américas - KR 78G
689,5,Portal Américas,#DC0814,6,Américas,F,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,16,5005,TM0084,Transversal 86,AV. Amércias - KR 80C
689,5,Portal Américas,#DC0814,6,Américas,F,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,17,5002,TM0085,Biblioteca Tintal,AV. Ciudad de Cali - 33 SUR
689,5,Portal Américas,#DC0814,6,Américas,F,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,18,5000,TM0087,Portal Américas,AV. Villavicencio - KR 86
690,5,Av. Jiménez,#DC0814,6,Américas,F,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,1,5000,TM0087,Portal Américas,AV. Villavicencio - KR 86
690,5,Av. Jiménez,#DC0814,6,Américas,F,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,2,5002,TM0085,Biblioteca Tintal,AV. Ciudad de Cali - 33 SUR
690,5,Av. Jiménez,#DC0814,6,Américas,F,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,3,5005,TM0084,Transversal 86,AV. Amércias - KR 80C
690,5,Av. Jiménez,#DC0814,6,Américas,F,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,4,5100,TM0083,Banderas,AV. Américas - KR 78G
690,5,Av. Jiménez,#DC0814,6,Américas,F,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,5,5101,TM0082,Mandalay,AV. Américas - KR 73
690,5,Av. Jiménez,#DC0814,6,Américas,F,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,6,5102,TM0081,Av Américas - Av. Boyacá,AV. Américas - KR 71C
690,5,Av. Jiménez,#DC0814,6,Américas,F,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,7,5103,TM0080,Marsella,AV. Américas - KR 69C
690,5,Av. Jiménez,#DC0814,6,Américas,F,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,8,5105,TM0079,Pradera - Plaza Central,AV. Américas -  KR 63
690,5,Av. Jiménez,#DC0814,6,Américas,F,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,9,5107,TM0078,Distrito Grafiti,AV. Américas -  KR 53
690,5,Av. Jiménez,#DC0814,6,Américas,F,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,10,12000,TM0077,Puente Aranda,CL 13 - KR 47
690,5,Av. Jiménez,#DC0814,6,Américas,F,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,11,12001,TM0076,Carrera 43 - Comapan,CL 13 - KR 43
690,5,Av. Jiménez,#DC0814,6,Américas,F,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,12,12007,TM0075,Zona Industrial,CL 13 - KR 38
690,5,Av. Jiménez,#DC0814,6,Américas,F,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,13,12002,TM0074,CDS Carrera 32,CL 13 - KR 32
690,5,Av. Jiménez,#DC0814,6,Américas,F,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,14,7111,TM0069,Ricaurte,AV. NQS - CL 10
690,5,Av. Jiménez,#DC0814,6,Américas,F,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,15,12004,TM0072,San Facon Carrera 22,CL 13 - KR 22
690,5,Av. Jiménez,#DC0814,6,Américas,F,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,16,14001,TM0071,De La Sabana,CL 13 - KR 16
690,5,Av. Jiménez,#DC0814,6,Américas,F,4:00 AM - 11:00 PM,4:00 AM - 10:00 PM,17,9110,TM0013,Avenida Jiménez,AV. Caracas - CL 11
692,6,Universidades,#E1A2AC,9,Eje Ambiental,J,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,1,4000,TM0058,Portal 80,Portal 80 - AC 80 - KR 96
692,6,Universidades,#E1A2AC,9,Eje Ambiental,J,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,2,4001,TM0057,Quirigua,AC 80 -  KR 94
692,6,Universidades,#E1A2AC,9,Eje Ambiental,J,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,3,4002,TM0056,Carrera 90,AC 80 - KR 90
692,6,Universidades,#E1A2AC,9,Eje Ambiental,J,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,4,4003,TM0055,Avenida Cali,AC 80 - KR 86
692,6,Universidades,#E1A2AC,9,Eje Ambiental,J,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,5,4004,TM0054,Granja - cra 77,Granja - Carrera 77
692,6,Universidades,#E1A2AC,9,Eje Ambiental,J,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,6,4101,TM0053,Minuto De Dios,AC 80 - KR 73A
692,6,Universidades,#E1A2AC,9,Eje Ambiental,J,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,7,4102,TM0052,Boyacá,AC 80 - KR 70F
692,6,Universidades,#E1A2AC,9,Eje Ambiental,J,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,8,4103,TM0051,Ferias,AC 80 - KR69T
692,6,Universidades,#E1A2AC,9,Eje Ambiental,J,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,9,4104,TM0050,Avenida 68,AC 80 - KR 68G
692,6,Universidades,#E1A2AC,9,Eje Ambiental,J,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,10,4105,TM0049,Carrera 53,AC 80 - KR 64
692,6,Universidades,#E1A2AC,9,Eje Ambiental,J,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,11,4106,TM0048,Carrera 47,AC 80 - KR 57
692,6,Universidades,#E1A2AC,9,Eje Ambiental,J,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,12,4107,TM0047,Escuela Militar,AC 80 - KR 51
692,6,Universidades,#E1A2AC,9,Eje Ambiental,J,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,13,4108,TM0046,Polo - FINCOMERCIO,AC 80 - KR 27
692,6,Universidades,#E1A2AC,9,Eje Ambiental,J,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,14,9123,TM0001,Calle 76,AV. Caracas - CL 76
692,6,Universidades,#E1A2AC,9,Eje Ambiental,J,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,15,9121,TM0003,Flores,AV. Caracas - CL 69
692,6,Universidades,#E1A2AC,9,Eje Ambiental,J,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,16,9119,TM0005,Calle 57,AV. Caracas - CL 57
692,6,Universidades,#E1A2AC,9,Eje Ambiental,J,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,17,9118,TM0006,Marly,AV. Caracas - CL 51
692,6,Universidades,#E1A2AC,9,Eje Ambiental,J,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,18,9116,TM0008,Av. 39,AV. Caracas - CL 39
692,6,Universidades,#E1A2AC,9,Eje Ambiental,J,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,19,9115,TM0009,Calle 34,AV. Caracas - CL 33A
692,6,Universidades,#E1A2AC,9,Eje Ambiental,J,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,20,6111,TM0122,Universidades CityU,KR 3 - CL 22
691,6,Portal 80,#8064A9,4,Calle 80,D,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,1,6111,TM0122,Universidades CityU,KR 3 - CL 22
691,6,Portal 80,#8064A9,4,Calle 80,D,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,2,9115,TM0009,Calle 34,AV. Caracas - CL 33A
691,6,Portal 80,#8064A9,4,Calle 80,D,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,3,9116,TM0008,Av. 39,AV. Caracas - CL 39
691,6,Portal 80,#8064A9,4,Calle 80,D,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,4,9118,TM0006,Marly,AV. Caracas - CL 51
691,6,Portal 80,#8064A9,4,Calle 80,D,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,5,9119,TM0005,Calle 57,AV. Caracas - CL 57
691,6,Portal 80,#8064A9,4,Calle 80,D,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,6,9121,TM0003,Flores,AV. Caracas - CL 69
691,6,Portal 80,#8064A9,4,Calle 80,D,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,7,9123,TM0001,Calle 76,AV. Caracas - CL 76
691,6,Portal 80,#8064A9,4,Calle 80,D,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,8,4108,TM0046,Polo - FINCOMERCIO,AC 80 - KR 27
691,6,Portal 80,#8064A9,4,Calle 80,D,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,9,4107,TM0047,Escuela Militar,AC 80 - KR 51
691,6,Portal 80,#8064A9,4,Calle 80,D,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,10,4106,TM0048,Carrera 47,AC 80 - KR 57
691,6,Portal 80,#8064A9,4,Calle 80,D,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,11,4105,TM0049,Carrera 53,AC 80 - KR 64
691,6,Portal 80,#8064A9,4,Calle 80,D,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,12,4104,TM0050,Avenida 68,AC 80 - KR 68G
691,6,Portal 80,#8064A9,4,Calle 80,D,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,13,4103,TM0051,Ferias,AC 80 - KR69T
691,6,Portal 80,#8064A9,4,Calle 80,D,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,14,4102,TM0052,Boyacá,AC 80 - KR 70F
691,6,Portal 80,#8064A9,4,Calle 80,D,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,15,4101,TM0053,Minuto De Dios,AC 80 - KR 73A
691,6,Portal 80,#8064A9,4,Calle 80,D,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,16,4004,TM0054,Granja - cra 77,Granja - Carrera 77
691,6,Portal 80,#8064A9,4,Calle 80,D,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,17,4003,TM0055,Avenida Cali,AC 80 - KR 86
691,6,Portal 80,#8064A9,4,Calle 80,D,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,18,4002,TM0056,Carrera 90,AC 80 - KR 90
691,6,Portal 80,#8064A9,4,Calle 80,D,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,19,4001,TM0057,Quirigua,AC 80 -  KR 94
691,6,Portal 80,#8064A9,4,Calle 80,D,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,20,4000,TM0058,Portal 80,Portal 80 - AC 80 - KR 96
2504,6-1,Candelaria,#009944,8,Caracas Sur,H,4:00 AM - 12:30 AM,4:00 AM - 11:30 PM,1,8000,TM0119,Portal Tunal,AV. Boyacá -  AV. Villavicencio
2504,6-1,Candelaria,#009944,8,Caracas Sur,H,4:00 AM - 12:30 AM,4:00 AM - 11:30 PM,2,51861,031A11,Br. Arborizadora Baja,AV. V/cio - KR 44
